0	0	0	0	0	0	0	0	0	1.227171223	1.218309957	1.210344326	1.203055	1.19622004	1.189644895	1.183641227	1.177690377	1.171715608	1.165667947	1.215425063	1.21369199	1.211961313	1.210225771	1.208480915	1.206687375	1.204731764	1.232397129	1.228928188	1.224984577	1.221071613	1.217384587	1.226748616	1.224658787	1.222178307	1.219921313	1.217957814	1.216273431	1.214836717	1.213608146	1.212549041	1.211615831	1.210782971	1.210026568	1.209325831	1.208666407	1.208038134	1.207432526	1.206844213	1.206269764	1.205705211	1.205155222	1.204608383	1.204064589	1.203524037	1.20298487	1.202446959	1.201909977	1.20137285	1.200835551	1.200297234	1.199765378	1.199232242	1.19869535	1.198155744	1.19761206	1.197062919	1.196508906	1.195948634	1.195379689	1.194802294	1.19421487	1.193617873	1.193009827	1.192388321	1.191754075	1.191106334	1.190443242	1.18976539	1.189070152	1.188358903	1.187632144	1.186886925	1.18612222	1.185337828	1.184532575	1.183706853	1.182858144	1.181988211	1.181096552	1.180182099	1.179244334	1.178284177	1.177299122	1.176289831	1.175254203	1.174193539	1.173107004	1.171994022	1.170854598	1.169691482	1.168522562	1.16732981	1.166113041	1.164871676	1.163605307	1.162315113	1.160999289	1.159660751	1.15829575	1.156907401	1.155496071	1.154058534	1.152598133	1.15111217	1.149602965	1.148068358	1.146511399	1.144929218	1.143321727	1.006469759
0	0	0	0	0	0	0	0	0	1.182996057	1.17300865	1.164092835	1.156082041	1.148758643	1.141901999	1.135765085	1.129804025	1.123906162	1.117994758	1.165637864	1.163918842	1.162215837	1.160516726	1.158814256	1.157068958	1.155171112	1.184460219	1.181579888	1.177978451	1.174168225	1.170389197	1.178714299	1.176608919	1.173997894	1.171556845	1.169385606	1.16749499	1.16587052	1.164482179	1.163294608	1.162263447	1.16135958	1.160554372	1.159822266	1.159144561	1.158507496	1.157899844	1.157314198	1.156745673	1.15618937	1.155649031	1.155113214	1.154581485	1.154053803	1.153528225	1.153004508	1.152482251	1.15196035	1.151438724	1.150916514	1.150400853	1.149884286	1.149364416	1.14884221	1.148316344	1.147785476	1.147250147	1.146709016	1.146159749	1.145602545	1.145035882	1.14446018	1.143874014	1.143275059	1.142664001	1.142040101	1.141401576	1.140748981	1.140079796	1.139395334	1.138696064	1.137979158	1.137243633	1.136489291	1.135715005	1.13492115	1.134105309	1.133269174	1.132412259	1.131533542	1.130632527	1.129710091	1.128763833	1.127794386	1.126799735	1.125781125	1.124737756	1.123669074	1.122575079	1.121458409	1.120336203	1.119191185	1.118023173	1.116831609	1.115616103	1.114377783	1.113114914	1.11183029	1.110520316	1.109187977	1.107833623	1.106454158	1.105052788	1.103626923	1.102178787	1.100706306	1.099212405	1.097694334	1.096152004	0.964943629
0	0	0	0	0	0	0	0	0	1.095297693	1.084319143	1.074479657	1.065727393	1.057897526	1.050773955	1.044547968	1.038667096	1.032977569	1.027366857	1.071023434	1.069357557	1.067730158	1.066120962	1.064517875	1.062881495	1.061109218	1.090935618	1.088889067	1.085914928	1.082483888	1.078850268	1.085632778	1.083640275	1.081017466	1.078479414	1.07615627	1.074089984	1.07229033	1.070743914	1.069424555	1.068291605	1.067314915	1.066462393	1.065704109	1.065016758	1.064382401	1.063786459	1.063218873	1.062672781	1.06214201	1.061628852	1.061122014	1.060620577	1.060124142	1.05963068	1.059139788	1.05865097	1.058163111	1.057676057	1.057188956	1.056708309	1.056227226	1.055743473	1.055257903	1.054769278	1.054276342	1.053779572	1.053277721	1.052768624	1.052252449	1.051727785	1.051195002	1.050652775	1.050098958	1.049534168	1.048957712	1.048367946	1.047765363	1.047147644	1.046515986	1.045870807	1.045209506	1.044531181	1.043835642	1.043121853	1.042390156	1.041638324	1.040867918	1.040078485	1.039269085	1.038439269	1.037589834	1.036718577	1.03582608	1.034910492	1.033972953	1.033012732	1.032029317	1.031022705	1.02999532	1.02896289	1.027909559	1.026835152	1.025739159	1.024621219	1.023482367	1.022321002	1.02113969	1.019935128	1.018710054	1.017464787	1.016196482	1.014908078	1.013597198	1.012265879	1.010912216	1.009538892	1.008143384	1.006725603	0.88621875
0	0	0	0	0	0	0	0	0	0.975304403	0.963609336	0.952947087	0.943443797	0.935049002	0.927599416	0.921242586	0.915442424	0.910006042	0.90478002	0.943030043	0.941429465	0.939903341	0.938418329	0.936954204	0.935470593	0.933873896	0.963082259	0.962027945	0.959916203	0.957130087	0.953900359	0.958789909	0.957048003	0.954551688	0.952026754	0.94962963	0.947435937	0.945485357	0.943788087	0.942333856	0.941091482	0.940033807	0.939127803	0.93834047	0.937644227	0.937016707	0.936439456	0.935899141	0.935386317	0.934893076	0.934419691	0.933955018	0.933497434	0.933046033	0.932598652	0.932154669	0.931713456	0.931273889	0.930835723	0.930398119	0.929966729	0.929535432	0.92910222	0.928667802	0.928231059	0.927790858	0.927347596	0.92690016	0.926446623	0.925987116	0.925520385	0.925046737	0.924564993	0.924073248	0.923572034	0.923060721	0.922537856	0.922003851	0.921456661	0.920897325	0.920326192	0.91974097	0.919140861	0.918525689	0.917894537	0.917247702	0.916583218	0.91590246	0.915205025	0.914490083	0.913757246	0.913007207	0.912238031	0.911450229	0.910642175	0.909814867	0.908967669	0.908100129	0.907212239	0.906306136	0.905395645	0.904466829	0.903519525	0.902553287	0.901567795	0.900563962	0.899540367	0.89849927	0.897437761	0.896358248	0.895261008	0.894143533	0.893008408	0.891853536	0.890680706	0.889488241	0.888278496	0.887049252	0.885800424	0.779765618
0	0	0	0	0	0	0	0	0	0.836870816	0.824906265	0.813646328	0.803441499	0.794418377	0.78652767	0.77991417	0.774094718	0.768851468	0.763992188	0.795978274	0.794417564	0.792987208	0.791634117	0.790325014	0.789015838	0.787621707	0.815117984	0.815099865	0.813996109	0.81206866	0.809487465	0.81233473	0.810975008	0.808750905	0.806365753	0.803993035	0.801739701	0.799677736	0.797846333	0.79625775	0.794896772	0.79374462	0.79277123	0.791942996	0.791229275	0.790603587	0.790043377	0.789531512	0.789055349	0.788604683	0.788177175	0.787761616	0.787355386	0.786956868	0.786563659	0.78617483	0.785789573	0.785406727	0.785025932	0.784646356	0.784272669	0.783899634	0.783525497	0.783150798	0.782774558	0.782395787	0.782014793	0.781630617	0.781241612	0.780847873	0.780448331	0.780043227	0.779631553	0.779211691	0.778784075	0.778348157	0.777902701	0.777448034	0.77698242	0.776506722	0.776021212	0.775523945	0.775014247	0.774491953	0.773956284	0.77340748	0.772843873	0.772266624	0.771675386	0.771069456	0.770448509	0.769813122	0.769161667	0.768494573	0.767810473	0.767110207	0.766393243	0.765659201	0.764908071	0.76414166	0.76337161	0.762586187	0.761785247	0.760968419	0.760135432	0.759287055	0.758422084	0.757542424	0.75664562	0.755733701	0.754806896	0.753863085	0.752904447	0.751929209	0.750938875	0.749932026	0.748910646	0.747872861	0.746818592	0.657417573
0	0	0	0	0	0	0	0	0	0.693894335	0.682284123	0.670817706	0.660079351	0.650418495	0.641962018	0.634911326	0.628885158	0.623671171	0.619052523	0.644484349	0.642891834	0.641513215	0.640267674	0.639102204	0.637964273	0.63677484	0.661646108	0.662587323	0.662523006	0.661580387	0.659840918	0.660710375	0.659841489	0.658027608	0.655915309	0.653681104	0.651455285	0.64933986	0.647405293	0.645691537	0.644205659	0.642943523	0.641883211	0.640994274	0.640245352	0.63960702	0.639052923	0.638561896	0.638117586	0.637706896	0.637324289	0.636958047	0.636604187	0.636260102	0.635922971	0.635591433	0.635264415	0.634940673	0.634619693	0.634300632	0.63398713	0.633674844	0.633362277	0.633049785	0.632736526	0.632421654	0.632105379	0.631786904	0.631464871	0.631139337	0.630809432	0.630475332	0.630136214	0.629790758	0.629439308	0.629081403	0.628716039	0.628343454	0.627962243	0.627573082	0.627176166	0.626769913	0.626353771	0.625927587	0.625490718	0.625043348	0.624584112	0.624113946	0.623632558	0.62313937	0.622634126	0.622117278	0.621587511	0.621045172	0.620489159	0.619920146	0.619337711	0.618741548	0.618131647	0.617509475	0.616884426	0.616247038	0.615597191	0.614934591	0.614259019	0.613571102	0.612869857	0.61215683	0.611430034	0.610691109	0.609940239	0.609175706	0.608399268	0.60760949	0.606807582	0.605992394	0.605165525	0.604325459	0.603472123	0.531227767
0	0	0	0	0	0	0	0	0	0.558088488	0.547593564	0.536491199	0.525556895	0.515371879	0.506284416	0.498617633	0.492149462	0.486720701	0.482120298	0.501188752	0.499441054	0.498025968	0.496827191	0.495764019	0.494768531	0.493761877	0.515364106	0.517083465	0.517972251	0.518031683	0.517243499	0.51638897	0.516081198	0.514791468	0.513078325	0.5111041	0.509009127	0.50691774	0.504929457	0.503114121	0.501505942	0.50012167	0.498953533	0.497979209	0.49717024	0.496496522	0.495928998	0.495442766	0.495017532	0.494636803	0.494291303	0.493968194	0.493661671	0.493367787	0.493083029	0.492805425	0.492533518	0.492265898	0.492001848	0.491740471	0.491484404	0.491230131	0.490976379	0.490723313	0.490470209	0.490216342	0.489961821	0.489705995	0.489447772	0.489187177	0.488923523	0.48865693	0.488386752	0.488111961	0.48783282	0.48754896	0.487259602	0.486964913	0.4866638	0.486356773	0.486043957	0.485724117	0.485396816	0.485061914	0.484718897	0.484367892	0.484007819	0.483639399	0.483262384	0.482876317	0.482480996	0.482076755	0.481662572	0.481238713	0.480804321	0.480359914	0.479905174	0.479439862	0.478963967	0.478478636	0.477991132	0.47749415	0.476987589	0.476471234	0.47594492	0.475409137	0.474863119	0.474308071	0.473742455	0.473167544	0.47258348	0.471988932	0.471385262	0.470771356	0.470148147	0.469514744	0.468872382	0.468219886	0.467557188	0.411580239
0	0	0	0	0	0	0	0	0	0.43758575	0.42901566	0.418994147	0.408390751	0.397975806	0.38832748	0.379942218	0.372812176	0.366891269	0.362021676	0.375258738	0.373180524	0.371593242	0.370340491	0.369306146	0.368398436	0.367530473	0.385530012	0.387776475	0.389432256	0.390400249	0.390570258	0.388379555	0.388653614	0.387962796	0.386753581	0.385156409	0.383304683	0.381332254	0.379360246	0.377486294	0.375773728	0.374265128	0.372972846	0.37188844	0.370991159	0.370253714	0.369646494	0.369141933	0.368716082	0.368348799	0.368026679	0.367735071	0.367465822	0.367213213	0.366972671	0.366741367	0.366517284	0.36629872	0.366084683	0.365874168	0.365668881	0.365466006	0.365264438	0.365064156	0.364864515	0.364664879	0.364465252	0.364265092	0.364063532	0.363860555	0.36365563	0.363448822	0.363239644	0.363027324	0.362812061	0.362593573	0.36237129	0.362145322	0.361914866	0.361680292	0.361441672	0.361198082	0.360949197	0.360694889	0.360434762	0.360168893	0.359896452	0.359617966	0.359333228	0.359041878	0.358743761	0.358439099	0.358127126	0.357808027	0.357481163	0.357146905	0.356805022	0.356455334	0.356097826	0.355733359	0.355367316	0.354994293	0.35461421	0.354226921	0.353832308	0.353430746	0.35302166	0.352605959	0.352182503	0.351752246	0.351315298	0.35087067	0.350419379	0.349960598	0.349495021	0.349021988	0.348542414	0.348055429	0.347560974	0.305945963
0	0	0	0	0	0	0	0	0	0.336541339	0.330628282	0.322465741	0.312879497	0.302732127	0.292788893	0.283736502	0.275817742	0.269160165	0.263718809	0.271847335	0.269219433	0.267277364	0.265827492	0.264713719	0.263812071	0.26301768	0.277382855	0.279878564	0.282050078	0.283740632	0.28477219	0.281693856	0.282516355	0.28244901	0.28181284	0.280691502	0.279193555	0.277446005	0.275579187	0.273711394	0.271932908	0.27031435	0.26889294	0.267679849	0.266667616	0.265836418	0.265159415	0.264608474	0.264157028	0.263781524	0.263464326	0.263188328	0.262942499	0.26271885	0.262511291	0.262315804	0.262129572	0.261950419	0.261776976	0.261608048	0.261444507	0.261284072	0.261125748	0.260969329	0.26081421	0.260659809	0.260506015	0.260352355	0.260198127	0.260043256	0.259887323	0.259730336	0.259571925	0.259411529	0.259249289	0.259084998	0.258918264	0.25874916	0.258577131	0.258402443	0.258225137	0.258044558	0.257860483	0.257672805	0.257481233	0.257285806	0.257085909	0.256881909	0.256673629	0.256460791	0.256243275	0.256021205	0.255794021	0.255561836	0.255324183	0.255081307	0.254833043	0.254579252	0.25431991	0.254055639	0.253790257	0.253519934	0.253244606	0.25296418	0.252678578	0.25238808	0.252092271	0.251791815	0.251485906	0.251175235	0.25085989	0.25053917	0.250213809	0.249883225	0.249547914	0.249207413	0.24886238	0.2485122	0.248156827	0.218438547
0	0	0	0	0	0	0	0	0	0.255609029	0.252871726	0.247282346	0.239474025	0.230264635	0.220510013	0.211053457	0.202388139	0.194858644	0.1885929	0.192405142	0.188984925	0.186466562	0.184634473	0.183295524	0.182288352	0.181480331	0.192429952	0.194910788	0.197323588	0.199491493	0.201201984	0.197670065	0.198956863	0.199482761	0.199442315	0.198863428	0.197814358	0.196397984	0.194737986	0.19296139	0.191178418	0.189485906	0.187948082	0.186600289	0.185453946	0.18450211	0.183725158	0.183097635	0.182592383	0.182183401	0.181849196	0.18156981	0.181330901	0.181121696	0.180934065	0.180762387	0.180602717	0.180452161	0.180308813	0.18017118	0.180039384	0.1799115	0.179786578	0.179664238	0.179543885	0.17942495	0.17930721	0.179190221	0.179073379	0.178956538	0.178839341	0.178721721	0.17860338	0.178483901	0.178363368	0.178241622	0.178118408	0.17799377	0.177867353	0.177739351	0.177609792	0.177478245	0.177344582	0.177208726	0.17707048	0.176929869	0.176786451	0.176640481	0.17649181	0.176340226	0.176185637	0.17602809	0.175867182	0.175702967	0.175535104	0.175363734	0.175188734	0.175009989	0.174827463	0.17464158	0.174454931	0.174264907	0.174071451	0.173874508	0.173674026	0.173470206	0.17326276	0.173052156	0.172837852	0.172620335	0.172399675	0.172175398	0.171948024	0.171717163	0.171483165	0.171245722	0.171005297	0.170761481	0.17051424	0.150087283
